,P_Surplus,Confidence,Signal,Volume_MWh,ID_Price_RON,Imb_Price_Pos,Imb_Price_Neg,PnL_RON,Cumulative_PnL_RON,Actual_Imb_Volume,Actual_Sign,Prediction_Correct
2024-09-10 17:15:00,0.36627814346496707,0.26744371307006587,BUY,2.6744371307006585,1392.85,2484.04,2484.04,2918.3190526492517,12895835.915259602,-64.0,-1.0,True
2024-09-10 17:30:00,0.2538428304487945,0.49231433910241096,BUY,4.92314339102411,2361.06,2470.29,2350.59,537.7549526015636,12896373.670212204,-8.0,-1.0,True
2024-09-10 17:45:00,0.29863138865142413,0.40273722269715173,BUY,4.027372226971517,2616.77,1211.23,1380.43,-5660.632759897546,12890713.037452307,-20.0,-1.0,True
2024-09-10 18:00:00,0.22387075482026744,0.5522584903594652,BUY,5.522584903594652,2835.24,1365.11,1365.11,-8118.917744321605,12882594.119707985,-200.0,-1.0,True
2024-09-10 18:15:00,0.2019862850768956,0.5960274298462088,BUY,5.960274298462088,958.26,1287.28,1287.28,1961.049449679996,12884555.169157665,-164.0,-1.0,True
2024-09-10 18:30:00,0.17519308631990602,0.6496138273601879,BUY,6.496138273601879,942.74,1.42,216.76,-6114.944879706921,12878440.224277958,32.0,1.0,False
2024-09-10 18:45:00,0.2911053322642552,0.41778933547148955,BUY,4.177893354714896,751.88,-272.37,-272.37,-4279.207268566732,12874161.017009392,80.0,1.0,False
2024-09-10 19:00:00,0.2672974168448163,0.46540516631036744,BUY,4.654051663103674,1025.51,1302.76,1302.76,1290.3358235954936,12875451.352832988,-124.0,-1.0,True
2024-09-10 19:15:00,0.35437123450879,0.29125753098242,BUY,2.9125753098242004,1015.66,28.1,177.34,-2876.342872969987,12872575.009960018,12.0,1.0,False
2024-09-10 19:30:00,0.40887495478108205,0.1822500904378359,BUY,1.822500904378359,868.48,10.81,10.81,-1563.1043506581873,12871011.90560936,216.0,1.0,False
2024-09-10 19:45:00,0.36117482672213364,0.27765034655573273,BUY,2.7765034655573273,349.48,28.6,28.6,-890.9244320280352,12870120.981177332,236.0,1.0,False
2024-09-10 20:00:00,0.20583526939873967,0.5883294612025207,BUY,5.883294612025207,603.86,2585.81,2585.81,11660.395756303358,12881781.376933636,-32.0,-1.0,True
2024-09-10 20:15:00,0.33927684834699146,0.3214463033060171,BUY,3.214463033060171,586.2,-1601.18,-1601.18,-7031.252149255157,12874750.12478438,48.0,1.0,False
2024-09-10 20:30:00,0.4304099029145557,0.13918019417088856,BUY,1.3918019417088856,557.5,-38.94,-38.94,-830.1263501128478,12873919.998434268,156.0,1.0,False
2024-09-10 20:45:00,0.48314655351803676,0.03370689296392648,BUY,0.3370689296392648,502.93,-94.83,-94.83,-201.48632338116693,12873718.512110887,120.0,1.0,False
2024-09-10 21:00:00,0.40623495577825214,0.18753008844349572,BUY,1.8753008844349572,1210.4,5396.5,5396.5,7850.197032333175,12881568.70914322,-96.0,-1.0,True
2024-09-10 21:15:00,0.5788406009422381,0.1576812018844762,SELL,1.576812018844762,501.64,8368.49,8368.49,-12404.543630448916,12869164.16551277,-64.0,-1.0,False
2024-09-10 21:30:00,0.5798146344754532,0.15962926895090646,SELL,1.5962926895090646,325.75,28.08,2583.28,-3603.678635347399,12865560.486877423,-12.0,-1.0,False
2024-09-10 21:45:00,0.4551520339331176,0.08969593213376481,BUY,0.8969593213376481,109.93,3432.69,3432.69,2980.380554567884,12868540.86743199,-56.0,-1.0,True
2024-09-10 22:00:00,0.4236537791098427,0.1526924417803146,BUY,1.526924417803146,480.96,920.23,920.23,670.732089008388,12869211.599521,-32.0,-1.0,True
2024-09-10 22:15:00,0.6058732089587102,0.21174641791742044,SELL,2.1174641791742044,374.46,910.03,910.03,-1134.0502904403286,12868077.549230559,-24.0,-1.0,False
2024-09-10 22:30:00,0.6203930715272951,0.24078614305459012,SELL,2.407861430545901,100.93,946.38,899.87,-1923.7368113203424,12866153.812419238,-4.0,-1.0,False
2024-09-10 22:45:00,0.6456665659242508,0.2913331318485015,SELL,2.913331318485015,46.96,-45.25,55.62,-25.22944921808022,12866128.58297002,20.0,1.0,True
2024-09-10 23:00:00,0.5694439698433622,0.13888793968672442,SELL,1.3888793968672442,440.81,907.88,907.88,-648.7038998947837,12865479.879070126,-84.0,-1.0,False
2024-09-10 23:15:00,0.5022053171871177,0.004410634374235389,NO_TRADE,0.0,267.71,899.58,899.58,0.0,12865479.879070126,-64.0,-1.0,False
2024-09-10 23:30:00,0.5504479908580253,0.10089598171605063,SELL,1.0089598171605063,82.27,899.03,899.03,-824.0780202640151,12864655.801049862,-76.0,-1.0,False
2024-09-10 23:45:00,0.7651125581755323,0.5302251163510645,SELL,5.302251163510645,19.0,899.0,899.0,-4665.981023889368,12859989.820025973,-48.0,-1.0,False
2024-09-11 00:00:00,0.6396863959395637,0.27937279187912734,SELL,2.7937279187912734,318.0,845.88,845.88,-1474.7530937715374,12858515.066932201,-68.0,-1.0,False
2024-09-11 00:15:00,0.7374916022023165,0.47498320440463293,SELL,4.749832044046329,122.37,740.09,845.93,-3436.7884737901613,12855078.27845841,-4.0,-1.0,False
2024-09-11 00:30:00,0.7676364363220434,0.5352728726440867,SELL,5.352728726440867,114.36,845.0,845.0,-3910.9177166867553,12851167.360741723,-12.0,-1.0,False
2024-09-11 00:45:00,0.586430102941261,0.17286020588252193,SELL,1.7286020588252193,128.68,845.0,845.0,-1238.232226777681,12849929.128514946,-28.0,-1.0,False
2024-09-11 01:00:00,0.567786854176163,0.13557370835232607,SELL,1.3557370835232607,98.64,845.61,845.61,-1012.6949292793701,12848916.433585666,-24.0,-1.0,False
2024-09-11 01:15:00,0.4432710093757761,0.11345798124844775,BUY,1.1345798124844775,84.31,846.39,846.39,864.6405834981705,12849781.074169165,-36.0,-1.0,True
2024-09-11 01:30:00,0.3888035874319974,0.22239282513600522,BUY,2.2239282513600522,92.07,845.75,845.75,1676.1302444850444,12851457.204413649,-40.0,-1.0,True
2024-09-11 01:45:00,0.4161309599732704,0.16773808005345925,BUY,1.6773808005345925,341.58,831.4,845.0,821.6146637178541,12852278.819077367,-4.0,-1.0,True
2024-09-11 02:00:00,0.49440825485911105,0.011183490281777897,NO_TRADE,0.0,27.21,899.0,899.0,0.0,12852278.819077367,-52.0,-1.0,False
2024-09-11 02:15:00,0.44593066665382824,0.10813866669234351,BUY,1.081386666923435,242.99,899.03,899.03,709.4329089684503,12852988.251986336,-76.0,-1.0,True
2024-09-11 02:30:00,0.39239701332913235,0.2152059733417353,BUY,2.152059733417353,316.01,899.99,899.99,1256.7598431210658,12854245.011829456,-48.0,-1.0,True
2024-09-11 02:45:00,0.33970162749809324,0.3205967450038135,BUY,3.205967450038135,461.26,905.33,905.33,1423.6739655384347,12855668.685794994,-92.0,-1.0,True
2024-09-11 03:15:00,0.2910923621337269,0.4178152757325462,BUY,4.178152757325462,278.7,900.0,900.0,2595.8863081263094,12858264.57210312,-20.0,-1.0,True
2024-09-11 03:30:00,0.26792484641044023,0.46415030717911954,BUY,4.641503071791195,414.9,970.9,970.9,2580.6757079159047,12860845.247811036,-112.0,-1.0,True
2024-09-11 03:45:00,0.22191185797779017,0.5561762840444197,BUY,5.561762840444197,537.31,969.4,969.4,2403.1821057275333,12863248.429916764,-188.0,-1.0,True
2024-09-11 04:00:00,0.3641660790496047,0.27166784190079063,BUY,2.7166784190079065,273.03,-223.09,-223.09,-1347.7984972382026,12861900.631419525,64.0,1.0,False
2024-09-11 04:15:00,0.25946590648394163,0.48106818703211673,BUY,4.810681870321167,534.98,20.82,229.66,-2473.460190444331,12859427.17122908,12.0,1.0,False
2024-09-11 04:30:00,0.16085813796227424,0.6782837240754516,BUY,6.782837240754516,669.48,2172.83,2172.83,10196.9783658883,12869624.149594968,-204.0,-1.0,True
2024-09-11 04:45:00,0.14518612761222988,0.7096277447755402,BUY,7.096277447755402,1094.42,4119.63,4119.63,21467.72949772412,12891091.879092691,-272.0,-1.0,True
2024-09-11 05:00:00,0.29844775981606436,0.4031044803678713,BUY,4.0310448036787125,847.95,1092.96,1092.96,987.6462873493214,12892079.525380041,-80.0,-1.0,True
2024-09-11 05:15:00,0.1586747436347495,0.6826505127305009,BUY,6.826505127305009,755.43,1319.85,1319.85,3853.016023953493,12895932.541403996,-212.0,-1.0,True
2024-09-11 05:30:00,0.1336732036945667,0.7326535926108666,BUY,7.326535926108666,591.43,2040.92,2040.92,10619.740559535252,12906552.28196353,-232.0,-1.0,True
2024-09-11 05:45:00,0.20312113044829724,0.5937577391034055,BUY,5.937577391034054,510.05,1341.22,1341.22,4935.136200105775,12911487.418163637,-180.0,-1.0,True
2024-09-11 06:00:00,0.23350845380467858,0.5329830923906429,BUY,5.329830923906429,913.01,1144.3,1144.3,1232.7365943903178,12912720.154758027,-120.0,-1.0,True
2024-09-11 06:15:00,0.14649485812182056,0.7070102837563589,BUY,7.070102837563589,786.97,1216.36,1216.36,3035.8314574214282,12915755.986215448,-144.0,-1.0,True
2024-09-11 06:30:00,0.17906690310064202,0.641866193798716,BUY,6.41866193798716,685.84,1038.37,1038.37,2262.7708929986125,12918018.757108446,-120.0,-1.0,True
2024-09-11 06:45:00,0.2813130599401725,0.43737388011965495,BUY,4.3737388011965495,465.49,900.0,900.0,1900.4332465079126,12919919.190354954,-48.0,-1.0,True
2024-09-11 07:00:00,0.16799871751254777,0.6640025649749044,BUY,6.6400256497490435,632.07,900.0,900.0,1779.0620723372608,12921698.252427291,-76.0,-1.0,True
2024-09-11 07:15:00,0.2454557863060237,0.5090884273879526,BUY,5.090884273879526,523.09,9.96,434.92,-2612.285447455801,12919085.966979835,20.0,1.0,False
2024-09-11 07:30:00,0.33836842077641904,0.3232631584471619,BUY,3.232631584471619,496.43,-1192.35,-1192.35,-5459.203567223981,12913626.763412612,88.0,1.0,False
2024-09-11 07:45:00,0.4236752208300997,0.15264955833980065,BUY,1.5264955833980065,478.62,-612.88,-612.88,-1666.1699292789242,12911960.593483333,144.0,1.0,False
2024-09-11 08:00:00,0.43915746682652335,0.12168506634695331,BUY,1.216850663469533,518.01,9.52,303.88,-618.7563938676229,12911341.837089464,8.0,1.0,False
2024-09-11 08:15:00,0.47710732369891923,0.045785352602161544,BUY,0.45785352602161544,619.54,899.73,899.73,128.28597945599645,12911470.12306892,-76.0,-1.0,True
2024-09-11 08:30:00,0.659585718256082,0.31917143651216406,SELL,3.1917143651216406,317.25,899.99,899.99,-1859.939629130985,12909610.18343979,-88.0,-1.0,False
2024-09-11 08:45:00,0.5401176053886311,0.08023521077726214,SELL,0.8023521077726214,364.66,899.83,899.83,-429.39477751667386,12909180.788662273,-68.0,-1.0,False
2024-09-11 09:00:00,0.5788525660651558,0.15770513213031156,SELL,1.5770513213031156,377.64,899.86,899.86,-823.5677410109131,12908357.220921263,-152.0,-1.0,False
2024-09-11 09:15:00,0.6907055556342366,0.38141111126847327,SELL,3.8141111126847327,311.19,902.48,902.48,-2255.2457598193555,12906101.975161444,-276.0,-1.0,False
2024-09-11 09:30:00,0.7636497318518533,0.5272994637037065,SELL,5.2729946370370655,309.64,943.59,943.59,-3342.8149501496478,12902759.160211295,-312.0,-1.0,False
2024-09-11 09:45:00,0.5760172190147972,0.15203443802959438,SELL,1.5203443802959438,330.78,944.88,944.88,-933.6434839397391,12901825.516727354,-340.0,-1.0,False
2024-09-11 10:00:00,0.2935212126027402,0.41295757479451956,BUY,4.1295757479451956,408.73,923.31,923.31,2124.9970883776386,12903950.513815733,-216.0,-1.0,True
2024-09-11 10:15:00,0.30313185489656375,0.3937362902068725,BUY,3.937362902068725,374.81,922.21,922.21,2155.3124525924204,12906105.826268325,-240.0,-1.0,True
2024-09-11 10:30:00,0.2690289512362693,0.4619420975274614,BUY,4.619420975274614,399.53,922.91,922.91,2417.712550039227,12908523.538818363,-220.0,-1.0,True
2024-09-11 10:45:00,0.23143441516713076,0.5371311696657385,BUY,5.371311696657385,435.29,923.46,923.46,2622.1132309572354,12911145.65204932,-196.0,-1.0,True
2024-09-11 11:00:00,0.18610132557103262,0.6277973488579347,BUY,6.277973488579347,515.87,942.21,942.21,2676.551217120919,12913822.20326644,-128.0,-1.0,True
2024-09-11 11:15:00,0.1719103170228749,0.6561793659542502,BUY,6.561793659542502,414.4,939.23,939.23,3443.8261663376916,12917266.029432777,-248.0,-1.0,True
2024-09-11 11:30:00,0.13744462041938107,0.7251107591612378,BUY,7.251107591612378,341.78,938.66,938.66,4328.041099281596,12921594.07053206,-364.0,-1.0,True
2024-09-11 11:45:00,0.16521544273228603,0.6695691145354279,BUY,6.695691145354279,318.6,941.65,941.65,4171.750368112983,12925765.820900172,-292.0,-1.0,True
2024-09-11 12:00:00,0.153266667409819,0.693466665180362,BUY,6.934666651803621,528.91,1458.35,1458.35,6445.356572852357,12932211.177473024,-128.0,-1.0,True
2024-09-11 12:15:00,0.1697814725369538,0.6604370549260924,BUY,6.604370549260924,387.59,1122.3,1122.3,4852.297086247494,12937063.474559272,-52.0,-1.0,True
2024-09-11 12:30:00,0.1605994847343331,0.6788010305313338,BUY,6.788010305313338,453.9,20.23,20.23,-2943.756429105235,12934119.718130166,40.0,1.0,False
2024-09-11 12:45:00,0.23189361737246894,0.5362127652550621,BUY,5.362127652550621,510.25,-1969.68,-1969.68,-13297.701229389862,12920822.016900776,156.0,1.0,False
2024-09-11 13:00:00,0.14395557444466717,0.7120888511106657,BUY,7.120888511106656,464.69,-217.14,-217.14,-4855.235413527851,12915966.781487249,192.0,1.0,False
2024-09-11 13:15:00,0.12573366190323673,0.7485326761935265,BUY,7.485326761935265,385.0,32.54,32.54,-2638.2782705117033,12913328.503216738,148.0,1.0,False
2024-09-11 13:30:00,0.11618280873863497,0.7676343825227301,BUY,7.676343825227301,395.4,32.8,436.18,-2783.442271027419,12910545.06094571,84.0,1.0,False
2024-09-11 13:45:00,0.16437678475907067,0.6712464304818586,BUY,6.712464304818586,458.07,-248.33,-248.33,-4741.684784923849,12905803.376160786,160.0,1.0,False
2024-09-11 14:00:00,0.30157825671907423,0.39684348656185153,BUY,3.9684348656185153,254.03,27.45,27.45,-899.1679718518433,12904904.208188934,248.0,1.0,False
2024-09-11 14:15:00,0.5472878825092685,0.09457576501853704,SELL,0.9457576501853704,421.36,32.88,32.88,367.4079319440127,12905271.616120879,152.0,1.0,True
2024-09-11 14:30:00,0.5969331055324743,0.1938662110649485,SELL,1.938662110649485,720.07,-314.73,-314.73,2006.1275521000875,12907277.743672978,144.0,1.0,True
2024-09-11 14:45:00,0.5964976149625777,0.1929952299251554,SELL,1.9299522992515539,732.6,-535.01,-535.01,2446.4268340542626,12909724.170507032,136.0,1.0,True
2024-09-11 15:00:00,0.5608348407079522,0.1216696814159044,SELL,1.216696814159044,328.94,-1162.15,4144.35,-4642.197191710558,12905081.973315323,-16.0,-1.0,False
2024-09-11 15:15:00,0.3910455474674523,0.21790890506509542,BUY,2.179089050650954,447.08,13232.48,13232.48,27860.525148192704,12932942.498463515,-36.0,-1.0,True
2024-09-11 15:30:00,0.33660673498375226,0.32678653003249547,BUY,3.2678653003249547,956.69,33.0,436.87,-3018.4944992571577,12929924.003964258,20.0,1.0,False
2024-09-11 15:45:00,0.37506390048560245,0.2498721990287951,BUY,2.498721990287951,1223.31,1412.82,1412.82,473.53280437946955,12930397.536768638,-56.0,-1.0,True
2024-09-11 16:00:00,0.4916643026383137,0.016671394723372646,NO_TRADE,0.0,459.96,643.95,900.0,0.0,12930397.536768638,-4.0,-1.0,False
2024-09-11 16:15:00,0.512539330292824,0.025078660585647894,SELL,0.25078660585647894,610.09,1481.37,1481.37,-218.50535395063292,12930179.031414688,-80.0,-1.0,False
2024-09-11 16:30:00,0.28579808348973545,0.4284038330205291,BUY,4.284038330205291,1251.26,5873.13,5873.13,19800.26823722593,12949979.299651913,-260.0,-1.0,True
2024-09-11 16:45:00,0.12413057652748394,0.7517388469450321,BUY,7.517388469450321,1285.88,6102.14,6102.14,36205.697389874804,12986184.997041788,-272.0,-1.0,True
2024-09-11 17:00:00,0.24140426137635637,0.5171914772472872,BUY,5.1719147724728725,2470.78,3244.3,3244.3,4000.579514803216,12990185.576556591,-116.0,-1.0,True
2024-09-11 17:15:00,0.2283995283926112,0.5432009432147775,BUY,5.432009432147775,3066.69,3581.46,3581.46,2796.23549538671,12992981.812051978,-140.0,-1.0,True
2024-09-11 17:30:00,0.23237475472501676,0.5352504905499664,BUY,5.352504905499664,3010.68,3400.22,3400.22,2085.014760888339,12995066.826812867,-92.0,-1.0,True
2024-09-11 17:45:00,0.30059961141804153,0.39880077716391693,BUY,3.988007771639169,3194.98,616.96,900.0,-10281.16379544121,12984785.663017426,-28.0,-1.0,True
2024-09-11 18:00:00,0.16701515616281223,0.6659696876743755,BUY,6.659696876743755,1500.42,900.0,900.0,-3998.615198734486,12980787.04781869,-60.0,-1.0,True
2024-09-11 18:15:00,0.1015625507468176,0.7968748985063648,BUY,7.968748985063648,1371.59,819.99,900.0,-4395.5619401611075,12976391.485878529,-16.0,-1.0,True
2024-09-11 18:30:00,0.1625228000884064,0.6749543998231873,BUY,6.749543998231873,1309.86,6.22,6.22,-8798.975537854998,12967592.510340674,168.0,1.0,False
2024-09-11 18:45:00,0.2973772408842235,0.40524551823155297,BUY,4.05245518231553,464.69,0.27,0.27,-1882.0412357709786,12965710.469104903,212.0,1.0,False
2024-09-11 19:00:00,0.19282753248025725,0.6143449350394855,BUY,6.143449350394855,1012.0,1203.53,1203.53,1176.6548540811264,12966887.123958984,-24.0,-1.0,True
2024-09-11 19:15:00,0.42396285559146174,0.15207428881707652,BUY,1.5207428881707652,950.92,1.39,1.39,-1443.9909946047867,12965443.13296438,108.0,1.0,False
2024-09-11 19:30:00,0.6964013417561299,0.3928026835122598,SELL,3.9280268351225978,607.25,-5748.79,-5748.79,24966.695685112638,12990409.828649493,264.0,1.0,True
2024-09-11 19:45:00,0.7452294369778052,0.4904588739556104,SELL,4.904588739556104,405.45,-6250.03,-6250.03,32642.392264340855,13023052.220913833,280.0,1.0,True
2024-09-11 20:00:00,0.5062595386819084,0.012519077363816855,NO_TRADE,0.0,736.03,8.33,121.56,0.0,13023052.220913833,44.0,1.0,False
2024-09-11 20:15:00,0.7187020824166926,0.4374041648333853,SELL,4.3740416483338525,640.58,31.51,31.51,2664.0975467506996,13025716.318460584,108.0,1.0,True
2024-09-11 20:30:00,0.8309987097288165,0.661997419457633,SELL,6.61997419457633,537.91,9.55,9.55,3497.72956544635,13029214.04802603,388.0,1.0,True
2024-09-11 20:45:00,0.6917454400893832,0.3834908801787664,SELL,3.8349088017876642,413.8,-1636.04,-1636.04,7860.949458256427,13037074.997484287,296.0,1.0,True
2024-09-11 21:00:00,0.5411055171166286,0.08221103423325715,SELL,0.8221103423325715,575.17,23.13,23.13,453.8377933812728,13037528.83527767,68.0,1.0,True
2024-09-11 21:15:00,0.6762726062258042,0.3525452124516084,SELL,3.525452124516084,522.39,20.76,20.76,1768.4725492210032,13039297.30782689,60.0,1.0,True
2024-09-11 21:30:00,0.7124411368334369,0.4248822736668738,SELL,4.248822736668738,402.76,-150.28,-150.28,2349.7689262872786,13041647.076753177,68.0,1.0,True
2024-09-11 21:45:00,0.6592628915965223,0.3185257831930446,SELL,3.185257831930446,401.87,-119.89,-119.89,1661.9401263880295,13043309.016879564,64.0,1.0,True
2024-09-11 22:00:00,0.6042367462933991,0.20847349258679815,SELL,2.0847349258679815,552.46,955.83,955.83,-840.9195270473678,13042468.097352516,-64.0,-1.0,False
2024-09-11 22:15:00,0.7139791983042907,0.42795839660858137,SELL,4.279583966085814,597.48,899.86,899.86,-1294.0605996650283,13041174.036752852,-24.0,-1.0,False
2024-09-11 22:30:00,0.7321364377692181,0.4642728755384362,SELL,4.642728755384362,429.8,-220.99,-220.99,3021.441446716589,13044195.478199568,36.0,1.0,True
2024-09-11 22:45:00,0.6774641723510659,0.35492834470213186,SELL,3.5492834470213186,457.36,-38.01,57.79,1418.1871869263082,13045613.665386494,-4.0,-1.0,False
2024-09-11 23:00:00,0.6156696312264215,0.23133926245284298,SELL,2.3133926245284298,515.06,899.93,899.93,-890.3554194022568,13044723.309967091,-32.0,-1.0,False
2024-09-11 23:15:00,0.5580780391858033,0.11615607837160669,SELL,1.1615607837160669,422.89,899.51,899.51,-553.6231007347518,13044169.686866356,-48.0,-1.0,False
2024-09-11 23:30:00,0.5327086031505506,0.06541720630110115,SELL,0.6541720630110115,403.84,899.1,899.1,-323.9852559268336,13043845.70161043,-64.0,-1.0,False
2024-09-11 23:45:00,0.42482531697149095,0.1503493660570181,BUY,1.503493660570181,427.61,898.0,898.0,707.2283829956074,13044552.929993425,-36.0,-1.0,True
2024-09-12 00:00:00,0.43748202660410407,0.12503594679179186,BUY,1.2503594679179186,469.89,898.0,898.0,535.2913918103402,13045088.221385235,-112.0,-1.0,True
2024-09-12 00:15:00,0.5467281478527172,0.09345629570543434,SELL,0.9345629570543434,379.57,898.0,898.0,-484.50547382568334,13044603.715911409,-124.0,-1.0,False
2024-09-12 00:30:00,0.42531986343928463,0.14936027312143074,BUY,1.4936027312143074,364.3,899.82,899.82,799.8541346198859,13045403.570046028,-108.0,-1.0,True
2024-09-12 00:45:00,0.4956949432687955,0.00861011346240903,NO_TRADE,0.0,355.49,898.51,898.51,0.0,13045403.570046028,-120.0,-1.0,False
2024-09-12 01:00:00,0.43588705769165453,0.12822588461669093,BUY,1.2822588461669093,419.11,899.7,899.7,616.240778879355,13046019.810824908,-136.0,-1.0,True
2024-09-12 01:15:00,0.32532204941385373,0.34935590117229254,BUY,3.493559011722925,384.54,902.41,902.41,1809.2094054009508,13047829.02023031,-108.0,-1.0,True
2024-09-12 01:30:00,0.3750816195771118,0.24983676084577644,BUY,2.498367608457764,372.95,898.75,898.75,1313.6416885270924,13049142.661918838,-84.0,-1.0,True
2024-09-12 01:45:00,0.2909149014097401,0.41817019718051984,BUY,4.181701971805198,378.22,898.88,898.88,2177.2449486400947,13051319.906867478,-80.0,-1.0,True
2024-09-12 02:00:00,0.2569191806443868,0.4861616387112264,BUY,4.861616387112264,344.45,-200.78,-200.78,-2650.6991027452195,13048669.207764734,12.0,1.0,False
2024-09-12 02:15:00,0.26062815201743667,0.47874369596512667,BUY,4.7874369596512665,454.97,-67.57,-67.57,-2501.6273088961725,13046167.580455838,32.0,1.0,False
2024-09-12 02:30:00,0.2287484023349088,0.5425031953301824,BUY,5.425031953301824,490.44,934.92,934.92,2411.3182026035943,13048578.898658441,-80.0,-1.0,True
2024-09-12 02:45:00,0.2354787571407081,0.5290424857185838,BUY,5.2904248571858385,462.48,3649.59,3649.59,16861.16596658556,13065440.064625027,-124.0,-1.0,True
2024-09-12 03:00:00,0.31460266879670695,0.3707946624065861,BUY,3.707946624065861,426.42,20.42,20.42,-1505.4263293707395,13063934.638295656,48.0,1.0,False
2024-09-12 03:15:00,0.3088966028085896,0.3822067943828208,BUY,3.822067943828208,481.18,899.6,899.6,1599.2296690565988,13065533.867964713,-48.0,-1.0,True
2024-09-12 03:30:00,0.2596382162546233,0.4807235674907534,BUY,4.807235674907534,469.89,949.66,949.66,2306.3674597503873,13067840.235424463,-124.0,-1.0,True
2024-09-12 03:45:00,0.3379324130060395,0.324135173987921,BUY,3.24135173987921,497.85,907.43,907.43,1327.5928456197266,13069167.828270083,-88.0,-1.0,True
2024-09-12 04:00:00,0.618638395122513,0.2372767902450259,SELL,2.372767902450259,754.11,9.45,9.45,1766.9053462386098,13070934.733616322,56.0,1.0,True
2024-09-12 04:15:00,0.3990742756916178,0.2018514486167644,BUY,2.018514486167644,771.22,1110.47,1236.46,684.7810394323733,13071619.514655754,-12.0,-1.0,True
2024-09-12 04:30:00,0.22295362050307513,0.5540927589938498,BUY,5.540927589938498,799.32,1256.12,1256.12,2531.095723083905,13074150.610378837,-108.0,-1.0,True
2024-09-12 04:45:00,0.23452694018955575,0.5309461196208884,BUY,5.3094611962088845,880.35,-92.19,1354.99,-5163.663391760988,13068986.946987076,-28.0,-1.0,True
2024-09-12 05:00:00,0.21432923254946742,0.5713415349010651,BUY,5.713415349010651,899.35,-189.09,1363.8,-6218.709802477153,13062768.237184599,20.0,1.0,False
2024-09-12 05:15:00,0.19416517197360547,0.611669656052789,BUY,6.11669656052789,790.52,-107.2,1301.36,-5491.080836317097,13057277.156348282,-8.0,-1.0,True
2024-09-12 05:30:00,0.2525991807694386,0.4948016384611228,BUY,4.948016384611228,648.56,20.74,1176.73,-3106.463646586621,13054170.692701695,8.0,1.0,False
2024-09-12 05:45:00,0.3271957379695026,0.34560852406099485,BUY,3.4560852406099487,569.17,1329.92,1329.92,2629.2168467940187,13056799.90954849,-40.0,-1.0,True
2024-09-12 06:00:00,0.39097443257862896,0.21805113484274208,BUY,2.180511348427421,1076.87,1127.25,1127.25,109.8541617337737,13056909.763710223,-108.0,-1.0,True
2024-09-12 06:15:00,0.36993988837457653,0.26012022325084694,BUY,2.601202232508469,765.65,1133.58,1133.58,957.060337406841,13057866.82404763,-60.0,-1.0,True
2024-09-12 06:30:00,0.5602597314201508,0.12051946284030168,SELL,1.2051946284030168,546.29,20.53,20.53,633.6431278291701,13058500.46717546,24.0,1.0,True
2024-09-12 06:45:00,0.601831594411855,0.20366318882370993,SELL,2.0366318882370993,466.61,4.05,4.05,942.0644462229526,13059442.531621682,72.0,1.0,True
2024-09-12 07:00:00,0.5858688899962768,0.17173777999255369,SELL,1.7173777999255369,784.85,898.7,898.7,-195.52346252152242,13059247.00815916,-216.0,-1.0,False
2024-09-12 07:15:00,0.7149897037243378,0.4299794074486756,SELL,4.299794074486756,685.91,769.4,769.4,-358.98980727889926,13058888.01835188,-136.0,-1.0,False
2024-09-12 07:30:00,0.7597797005834194,0.5195594011668387,SELL,5.195594011668387,494.61,697.49,697.49,-1054.0821130872823,13057833.936238794,-24.0,-1.0,False
2024-09-12 07:45:00,0.6057314251463289,0.21146285029265788,SELL,2.114628502926579,458.7,739.51,739.51,-593.8088299068125,13057240.127408886,-20.0,-1.0,False
2024-09-12 08:00:00,0.5485788701110204,0.09715774022204071,SELL,0.9715774022204071,561.91,799.0,799.0,-230.35128629243636,13057009.776122594,-100.0,-1.0,False
2024-09-12 08:15:00,0.5348858999341989,0.06977179986839777,SELL,0.6977179986839777,530.13,799.0,799.0,-187.59543830616107,13056822.180684289,-28.0,-1.0,False
2024-09-12 08:30:00,0.6670360229066968,0.33407204581339367,SELL,3.3407204581339367,413.29,648.9,648.9,-787.1071471409367,13056035.073537149,-28.0,-1.0,False
2024-09-12 08:45:00,0.35714256522946997,0.28571486954106007,BUY,2.8571486954106007,413.19,0.89,0.89,-1178.0024071177907,13054857.07113003,52.0,1.0,False
2024-09-12 09:00:00,0.25983732655157654,0.4803253468968469,BUY,4.803253468968469,616.43,5.41,5.41,-2934.883934609114,13051922.18719542,96.0,1.0,False
2024-09-12 09:15:00,0.36453455577906063,0.27093088844187874,BUY,2.709308884418787,436.97,0.32,0.32,-1183.0197243814634,13050739.167471038,172.0,1.0,False
2024-09-12 09:30:00,0.36831538828273835,0.2633692234345233,BUY,2.633692234345233,532.81,7.44,7.44,-1383.6628891579546,13049355.50458188,132.0,1.0,False
2024-09-12 09:45:00,0.41194408024063073,0.17611183951873854,BUY,1.7611183951873854,385.09,14.87,14.87,-652.0012522662738,13048703.503329614,112.0,1.0,False
2024-09-12 10:00:00,0.38515983562569683,0.22968032874860633,BUY,2.296803287486063,485.46,15.5,15.5,-1079.40567298695,13047624.097656628,224.0,1.0,False
2024-09-12 10:15:00,0.3750188836386398,0.24996223272272045,BUY,2.4996223272272045,413.94,20.26,20.26,-984.0513177828059,13046640.046338845,280.0,1.0,False
